model,stage,steer_layer,read_layer,source,target,alpha,abs_alpha,delta,ci_low,ci_high,delta_auc,mean_kl,kl_harmless,random_kl_harmless,content_ratio,refusal_rate,d_refusal,d_refusal_harmful,d_refusal_harmless,margin_shift,class_gap
qwen2.5-7b,C,6,17,R_harm,R_harm,-1.0,1.0,-0.03695540130138397,-0.040912577603012326,-0.03330376399680972,0.0003999471664428711,0.023433849215507507,0.04077230021357536,0.016998634091578424,2.3985633194948908,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.4640820324420929,23.48501205444336
qwen2.5-7b,C,6,17,R_harm,R_control,-1.0,1.0,0.03146793693304062,0.026254445826634765,0.03647747272625564,0.009200036525726318,0.023433849215507507,0.04077230021357536,0.016998634091578424,2.3985633194948908,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.4640820324420929,26.395238876342773
qwen2.5-7b,C,6,17,R_harm,R_role,-1.0,1.0,0.020099038258194923,0.016962358821183444,0.023099142499268054,0.003600001335144043,0.023433849215507507,0.04077230021357536,0.016998634091578424,2.3985633194948908,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.4640820324420929,22.735044479370117
qwen2.5-7b,C,6,27,R_harm,R_harm,-1.0,1.0,-0.0030418196693062782,-0.006260566529817879,0.0001321378007560213,0.0004000067710876465,0.023433849215507507,0.04077230021357536,0.016998634091578424,2.3985633194948908,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.4640820324420929,206.79986572265625
qwen2.5-7b,C,6,27,R_harm,R_control,-1.0,1.0,0.008170319721102715,0.005268799024634063,0.011095765442587432,0.0,0.023433849215507507,0.04077230021357536,0.016998634091578424,2.3985633194948908,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.4640820324420929,256.7321472167969
qwen2.5-7b,C,6,27,R_harm,R_role,-1.0,1.0,0.007160908542573452,-0.0013659686985192819,0.01607821793295442,0.023200005292892456,0.023433849215507507,0.04077230021357536,0.016998634091578424,2.3985633194948908,0.38,-0.010000000000000009,-0.020000000000000018,0.0,0.4640820324420929,98.78836059570312
qwen2.5-7b,C,6,7,R_harm,R_harm,2.0,2.0,1.4796459674835205,1.4670808017253876,1.4919555008411407,-0.0004000067710876465,0.07725179940462112,0.11734136939048767,0.052812485955655575,2.221849005347226,0.39,0.0,0.0,0.0,-0.8399023413658142,4.563311576843262
qwen2.5-7b,C,6,7,R_harm,R_control,2.0,2.0,0.2643628716468811,0.2580946862697601,0.27100195065140725,0.001600027084350586,0.07725179940462112,0.11734136939048767,0.052812485955655575,2.221849005347226,0.39,0.0,0.0,0.0,-0.8399023413658142,3.2808449268341064
qwen2.5-7b,C,6,7,R_harm,R_role,2.0,2.0,-0.007353515829890966,-0.008430589106865227,-0.006329460395500065,-0.013600021600723267,0.07725179940462112,0.11734136939048767,0.052812485955655575,2.221849005347226,0.39,0.0,0.0,0.0,-0.8399023413658142,9.503987312316895
qwen2.5-7b,C,6,17,R_harm,R_harm,2.0,2.0,0.10686997324228287,0.0978861078619957,0.11525215376168489,-0.0040000081062316895,0.07725179940462112,0.11734136939048767,0.052812485955655575,2.221849005347226,0.39,0.0,0.0,0.0,-0.8399023413658142,23.48501205444336
qwen2.5-7b,C,6,17,R_harm,R_control,2.0,2.0,-0.03826843574643135,-0.04832008937373757,-0.028149602934718135,0.009200036525726318,0.07725179940462112,0.11734136939048767,0.052812485955655575,2.221849005347226,0.39,0.0,0.0,0.0,-0.8399023413658142,26.395238876342773
qwen2.5-7b,C,6,17,R_harm,R_role,2.0,2.0,-0.0708027258515358,-0.07902354132384062,-0.06279583349823954,0.017199993133544922,0.07725179940462112,0.11734136939048767,0.052812485955655575,2.221849005347226,0.39,0.0,0.0,0.0,-0.8399023413658142,22.735044479370117
qwen2.5-7b,C,6,27,R_harm,R_harm,2.0,2.0,0.012036506086587906,0.006503783981315792,0.017901621805503958,-0.0040000081062316895,0.07725179940462112,0.11734136939048767,0.052812485955655575,2.221849005347226,0.39,0.0,0.0,0.0,-0.8399023413658142,206.79986572265625
qwen2.5-7b,C,6,27,R_harm,R_control,2.0,2.0,-0.014347539283335209,-0.020001763384789227,-0.008357332530431453,0.007599949836730957,0.07725179940462112,0.11734136939048767,0.052812485955655575,2.221849005347226,0.39,0.0,0.0,0.0,-0.8399023413658142,256.7321472167969
qwen2.5-7b,C,6,27,R_harm,R_role,2.0,2.0,-0.04371504858136177,-0.05955325486138463,-0.027889593504369266,-0.0028000175952911377,0.07725179940462112,0.11734136939048767,0.052812485955655575,2.221849005347226,0.39,0.0,0.0,0.0,-0.8399023413658142,98.78836059570312
