model,concept,factor,level_a,level_b,layer,cosine,split_half_floor,at_floor
qwen3.5-9b,R_harm,category,Government decision-making,cat1,16,0.20263671875,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Government decision-making,cat10,16,0.2494402825832367,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Government decision-making,cat11,16,0.19978535175323486,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Government decision-making,cat12,16,0.20518723130226135,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Government decision-making,cat14,16,0.18631437420845032,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Government decision-making,cat22,16,0.153653085231781,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Government decision-making,cat23,16,0.1749093234539032,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Government decision-making,cat24,16,0.232356458902359,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Government decision-making,cat27,16,0.17933472990989685,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Government decision-making,cat28,16,0.16270364820957184,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Government decision-making,cat32,16,0.24945606291294098,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Government decision-making,cat39,16,0.19745633006095886,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Government decision-making,cat44,16,0.2316921353340149,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Government decision-making,cat7,16,0.06716185808181763,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,Malware/Hacking,16,0.6237061023712158,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,Physical harm,16,0.6768302917480469,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,Privacy,16,0.6612647771835327,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,Sexual/Adult content,16,0.5893468856811523,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,cat1,16,0.1819709837436676,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,cat10,16,0.18364310264587402,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,cat11,16,0.19418016076087952,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,cat12,16,0.166094109416008,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,cat14,16,0.11854508519172668,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,cat22,16,0.13726437091827393,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,cat23,16,0.13545697927474976,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,cat24,16,0.251484751701355,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,cat27,16,0.2953644394874573,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,cat28,16,0.1814495325088501,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,cat32,16,0.16368111968040466,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,cat39,16,0.25252580642700195,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,cat44,16,0.15097911655902863,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Harassment/Discrimination,cat7,16,0.09103570878505707,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Malware/Hacking,Physical harm,16,0.6447811126708984,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Malware/Hacking,Privacy,16,0.5576240420341492,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Malware/Hacking,Sexual/Adult content,16,0.5684175491333008,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Malware/Hacking,cat1,16,0.1834457814693451,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Malware/Hacking,cat10,16,0.2258184403181076,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Malware/Hacking,cat11,16,0.14760224521160126,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Malware/Hacking,cat12,16,0.21742138266563416,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Malware/Hacking,cat14,16,0.11656041443347931,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Malware/Hacking,cat22,16,0.15217949450016022,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Malware/Hacking,cat23,16,0.15954233705997467,0.9343568682670593,False
qwen3.5-9b,R_harm,category,Malware/Hacking,cat24,16,0.14840182662010193,0.9343568682670593,False
