model,stage,steer_layer,read_layer,source,target,alpha,abs_alpha,delta,ci_low,ci_high,delta_auc,mean_kl,kl_harmless,random_kl_harmless,content_ratio,refusal_rate,d_refusal,d_refusal_harmful,d_refusal_harmless,margin_shift,class_gap
qwen3.5-9b,C,7,8,R_harm,R_control,2.0,2.0,-0.38543641567230225,-0.40579690262675283,-0.3639169804751873,-0.015599995851516724,0.09295273572206497,0.1747419238090515,0.09694742504507303,1.8024400723155882,0.52,0.040000000000000036,0.020000000000000018,0.06,0.8407812714576721,1.0689592361450195
qwen3.5-9b,C,7,8,R_harm,R_role,2.0,2.0,-0.15803059935569763,-0.16254626512527465,-0.15370730310678482,0.055599987506866455,0.09295273572206497,0.1747419238090515,0.09694742504507303,1.8024400723155882,0.52,0.040000000000000036,0.020000000000000018,0.06,0.8407812714576721,4.93510103225708
qwen3.5-9b,C,7,19,R_harm,R_harm,2.0,2.0,0.014062473550438881,-0.002869776252191514,0.03025143542326986,-0.0031999945640563965,0.09295273572206497,0.1747419238090515,0.09694742504507303,1.8024400723155882,0.52,0.040000000000000036,0.020000000000000018,0.06,0.8407812714576721,23.36080551147461
qwen3.5-9b,C,7,19,R_harm,R_control,2.0,2.0,-0.029222087934613228,-0.051603653095662595,-0.007000040274579085,-0.012000024318695068,0.09295273572206497,0.1747419238090515,0.09694742504507303,1.8024400723155882,0.52,0.040000000000000036,0.020000000000000018,0.06,0.8407812714576721,15.32968807220459
qwen3.5-9b,C,7,19,R_harm,R_role,2.0,2.0,-0.1095203086733818,-0.12507253065705298,-0.0939108271151781,-0.04519999027252197,0.09295273572206497,0.1747419238090515,0.09694742504507303,1.8024400723155882,0.52,0.040000000000000036,0.020000000000000018,0.06,0.8407812714576721,12.593536376953125
qwen3.5-9b,C,7,31,R_harm,R_harm,2.0,2.0,0.02380365878343582,0.012809093110263348,0.03570281779393553,-0.003600001335144043,0.09295273572206497,0.1747419238090515,0.09694742504507303,1.8024400723155882,0.52,0.040000000000000036,0.020000000000000018,0.06,0.8407812714576721,118.91390991210938
qwen3.5-9b,C,7,31,R_harm,R_control,2.0,2.0,0.02560436725616455,0.011716357129625977,0.04154137987643478,-0.007999956607818604,0.09295273572206497,0.1747419238090515,0.09694742504507303,1.8024400723155882,0.52,0.040000000000000036,0.020000000000000018,0.06,0.8407812714576721,76.66504669189453
qwen3.5-9b,C,7,31,R_harm,R_role,2.0,2.0,-0.011572166346013546,-0.03301437208428979,0.008442979631945484,0.012400001287460327,0.09295273572206497,0.1747419238090515,0.09694742504507303,1.8024400723155882,0.52,0.040000000000000036,0.020000000000000018,0.06,0.8407812714576721,60.2837028503418
qwen3.5-9b,C,7,8,R_harm,R_harm,-2.0,2.0,-1.7821239233016968,-1.8028051644563674,-1.7619129210710525,-0.004799962043762207,0.18463565409183502,0.3196224272251129,0.09694742504507303,3.296863501805368,0.47,-0.010000000000000009,0.0,-0.02,-1.0831249952316284,1.976116418838501
qwen3.5-9b,C,7,8,R_harm,R_control,-2.0,2.0,0.20999474823474884,0.1905731126666069,0.22783691808581352,0.030399978160858154,0.18463565409183502,0.3196224272251129,0.09694742504507303,3.296863501805368,0.47,-0.010000000000000009,0.0,-0.02,-1.0831249952316284,1.0689592361450195
qwen3.5-9b,C,7,8,R_harm,R_role,-2.0,2.0,0.21803195774555206,0.21501464992761612,0.2209719568490982,-0.06000000238418579,0.18463565409183502,0.3196224272251129,0.09694742504507303,3.296863501805368,0.47,-0.010000000000000009,0.0,-0.02,-1.0831249952316284,4.93510103225708
qwen3.5-9b,C,7,19,R_harm,R_harm,-2.0,2.0,-0.07300246506929398,-0.09322648793458939,-0.054202506225556134,0.001600027084350586,0.18463565409183502,0.3196224272251129,0.09694742504507303,3.296863501805368,0.47,-0.010000000000000009,0.0,-0.02,-1.0831249952316284,23.36080551147461
qwen3.5-9b,C,7,19,R_harm,R_control,-2.0,2.0,-0.05228652432560921,-0.08104645647108555,-0.025674008578062058,0.000800013542175293,0.18463565409183502,0.3196224272251129,0.09694742504507303,3.296863501805368,0.47,-0.010000000000000009,0.0,-0.02,-1.0831249952316284,15.32968807220459
qwen3.5-9b,C,7,19,R_harm,R_role,-2.0,2.0,0.03342931345105171,0.009677602048031987,0.055206518340855826,0.009600043296813965,0.18463565409183502,0.3196224272251129,0.09694742504507303,3.296863501805368,0.47,-0.010000000000000009,0.0,-0.02,-1.0831249952316284,12.593536376953125
qwen3.5-9b,C,7,31,R_harm,R_harm,-2.0,2.0,-0.05319679155945778,-0.06736719999462366,-0.040150492452085025,0.0012000203132629395,0.18463565409183502,0.3196224272251129,0.09694742504507303,3.296863501805368,0.47,-0.010000000000000009,0.0,-0.02,-1.0831249952316284,118.91390991210938
qwen3.5-9b,C,7,31,R_harm,R_control,-2.0,2.0,-0.054624151438474655,-0.07636967096477747,-0.037051123660057805,0.002400040626525879,0.18463565409183502,0.3196224272251129,0.09694742504507303,3.296863501805368,0.47,-0.010000000000000009,0.0,-0.02,-1.0831249952316284,76.66504669189453
qwen3.5-9b,C,7,31,R_harm,R_role,-2.0,2.0,0.02022331953048706,-0.010658723884262145,0.047159641142934534,0.09520000219345093,0.18463565409183502,0.3196224272251129,0.09694742504507303,3.296863501805368,0.47,-0.010000000000000009,0.0,-0.02,-1.0831249952316284,60.2837028503418
qwen3.5-9b,C,7,8,R_harm,R_harm,4.0,4.0,3.016566276550293,2.9676810622215273,3.0661725044250487,-0.006399989128112793,0.32549595832824707,0.5977989435195923,0.2774599976837635,2.154541009550994,0.55,0.07000000000000006,0.040000000000000036,0.09999999999999999,1.7649999856948853,1.976116418838501
qwen3.5-9b,C,7,8,R_harm,R_control,4.0,4.0,-0.7807846665382385,-0.8208110570907593,-0.7375799357891083,-0.02000001072883606,0.32549595832824707,0.5977989435195923,0.2774599976837635,2.154541009550994,0.55,0.07000000000000006,0.040000000000000036,0.09999999999999999,1.7649999856948853,1.0689592361450195
qwen3.5-9b,C,7,8,R_harm,R_role,4.0,4.0,-0.2910717725753784,-0.29752002060413363,-0.2848880060017109,0.03880000114440918,0.32549595832824707,0.5977989435195923,0.2774599976837635,2.154541009550994,0.55,0.07000000000000006,0.040000000000000036,0.09999999999999999,1.7649999856948853,4.93510103225708
qwen3.5-9b,C,7,19,R_harm,R_harm,4.0,4.0,-0.052885737270116806,-0.09289459623396397,-0.01561375060118739,-0.01239997148513794,0.32549595832824707,0.5977989435195923,0.2774599976837635,2.154541009550994,0.55,0.07000000000000006,0.040000000000000036,0.09999999999999999,1.7649999856948853,23.36080551147461
qwen3.5-9b,C,7,19,R_harm,R_control,4.0,4.0,-0.16808763146400452,-0.21797530427575112,-0.12022908963263036,-0.025600016117095947,0.32549595832824707,0.5977989435195923,0.2774599976837635,2.154541009550994,0.55,0.07000000000000006,0.040000000000000036,0.09999999999999999,1.7649999856948853,15.32968807220459
qwen3.5-9b,C,7,19,R_harm,R_role,4.0,4.0,-0.31362298130989075,-0.3393030591309071,-0.2881838582456112,-0.09880000352859497,0.32549595832824707,0.5977989435195923,0.2774599976837635,2.154541009550994,0.55,0.07000000000000006,0.040000000000000036,0.09999999999999999,1.7649999856948853,12.593536376953125
qwen3.5-9b,C,7,31,R_harm,R_harm,4.0,4.0,-0.005737002938985825,-0.030573369329795243,0.019070012122392635,-0.007200002670288086,0.32549595832824707,0.5977989435195923,0.2774599976837635,2.154541009550994,0.55,0.07000000000000006,0.040000000000000036,0.09999999999999999,1.7649999856948853,118.91390991210938
qwen3.5-9b,C,7,31,R_harm,R_control,4.0,4.0,0.0029738275334239006,-0.024828540021553637,0.030648591089993713,-0.01919996738433838,0.32549595832824707,0.5977989435195923,0.2774599976837635,2.154541009550994,0.55,0.07000000000000006,0.040000000000000036,0.09999999999999999,1.7649999856948853,76.66504669189453
qwen3.5-9b,C,7,31,R_harm,R_role,4.0,4.0,-0.06094074621796608,-0.09829810094088316,-0.023445144575089224,0.029999971389770508,0.32549595832824707,0.5977989435195923,0.2774599976837635,2.154541009550994,0.55,0.07000000000000006,0.040000000000000036,0.09999999999999999,1.7649999856948853,60.2837028503418
qwen3.5-9b,C,7,8,R_harm,R_harm,-4.0,4.0,-3.138310432434082,-3.1936901330947878,-3.082368123531342,-0.018799960613250732,0.6505742073059082,0.7126218676567078,0.2774599976837635,2.568376968232092,0.4,-0.07999999999999996,-0.1399999999999999,-0.02,-2.104687452316284,1.976116418838501
qwen3.5-9b,C,7,8,R_harm,R_control,-4.0,4.0,0.1582629531621933,0.11709562372416257,0.19804050438106058,0.07719999551773071,0.6505742073059082,0.7126218676567078,0.2774599976837635,2.568376968232092,0.4,-0.07999999999999996,-0.1399999999999999,-0.02,-2.104687452316284,1.0689592361450195
qwen3.5-9b,C,7,8,R_harm,R_role,-4.0,4.0,0.4386259913444519,0.4344597928225994,0.4424287423491478,-0.036799997091293335,0.6505742073059082,0.7126218676567078,0.2774599976837635,2.568376968232092,0.4,-0.07999999999999996,-0.1399999999999999,-0.02,-2.104687452316284,4.93510103225708
qwen3.5-9b,C,7,19,R_harm,R_harm,-4.0,4.0,-0.1379459649324417,-0.1753253534436226,-0.10203136578202249,-0.0059999823570251465,0.6505742073059082,0.7126218676567078,0.2774599976837635,2.568376968232092,0.4,-0.07999999999999996,-0.1399999999999999,-0.02,-2.104687452316284,23.36080551147461
qwen3.5-9b,C,7,19,R_harm,R_control,-4.0,4.0,-0.09846393764019012,-0.153165191039443,-0.04762038551270972,-0.02240002155303955,0.6505742073059082,0.7126218676567078,0.2774599976837635,2.568376968232092,0.4,-0.07999999999999996,-0.1399999999999999,-0.02,-2.104687452316284,15.32968807220459
qwen3.5-9b,C,7,19,R_harm,R_role,-4.0,4.0,0.193449005484581,0.15664728321135044,0.22846297435462473,-0.1395999789237976,0.6505742073059082,0.7126218676567078,0.2774599976837635,2.568376968232092,0.4,-0.07999999999999996,-0.1399999999999999,-0.02,-2.104687452316284,12.593536376953125
qwen3.5-9b,C,7,31,R_harm,R_harm,-4.0,4.0,-0.1255691796541214,-0.15577976033091545,-0.09735736530274156,-0.0004000067710876465,0.6505742073059082,0.7126218676567078,0.2774599976837635,2.568376968232092,0.4,-0.07999999999999996,-0.1399999999999999,-0.02,-2.104687452316284,118.91390991210938
qwen3.5-9b,C,7,31,R_harm,R_control,-4.0,4.0,-0.09470218420028687,-0.1333055842667818,-0.05707852663472296,-0.011999964714050293,0.6505742073059082,0.7126218676567078,0.2774599976837635,2.568376968232092,0.4,-0.07999999999999996,-0.1399999999999999,-0.02,-2.104687452316284,76.66504669189453
qwen3.5-9b,C,7,31,R_harm,R_role,-4.0,4.0,0.10496295988559723,0.05484859133139253,0.15209502205252648,0.10759997367858887,0.6505742073059082,0.7126218676567078,0.2774599976837635,2.568376968232092,0.4,-0.07999999999999996,-0.1399999999999999,-0.02,-2.104687452316284,60.2837028503418
qwen3.5-9b,C,7,8,R_control,R_harm,0.25,0.25,-0.0037838181015104055,-0.0045531499199569225,-0.002990663022501394,0.0004000067710876465,0.0010005788644775748,0.0016307213809341192,0.0025808495556702837,0.6318544904530855,0.49,0.010000000000000009,0.0,0.02,-0.02437499910593033,1.976116418838501
qwen3.5-9b,C,7,8,R_control,R_control,0.25,0.25,0.20403185486793518,0.20157010294497013,0.20642919167876245,-0.005199998617172241,0.0010005788644775748,0.0016307213809341192,0.0025808495556702837,0.6318544904530855,0.49,0.010000000000000009,0.0,0.02,-0.02437499910593033,1.0689592361450195
qwen3.5-9b,C,7,8,R_control,R_role,0.25,0.25,-0.004596414975821972,-0.004925141634885222,-0.004284795990679413,-0.000800013542175293,0.0010005788644775748,0.0016307213809341192,0.0025808495556702837,0.6318544904530855,0.49,0.010000000000000009,0.0,0.02,-0.02437499910593033,4.93510103225708
