concept,layer,relative_depth,train_auc,auc,auc_ci_low,auc_ci_high,length_only_auc,random_auc,model
R_control,18,0.6667,0.9991106986999512,0.991312563419342,0.9786011576652528,0.9999151229858398,0.3626947402954101,0.4256855845451355,qwen2.5-7b
R_control,19,0.7037,0.999514937400818,0.9928825497627258,0.982162594795227,1.0,0.3626947402954101,0.8757588267326355,qwen2.5-7b
R_control,20,0.7407,0.9998180866241456,0.99455726146698,0.9869971871376038,0.9998517632484436,0.3626947402954101,0.2084990590810775,qwen2.5-7b
R_control,21,0.7778,0.9998382925987244,0.9948712587356568,0.9876530170440674,1.0,0.3626947402954101,0.2687879502773285,qwen2.5-7b
R_control,22,0.8148,0.9997978806495668,0.9939292669296264,0.984747350215912,1.0,0.3626947402954101,0.5391458868980408,qwen2.5-7b
R_control,23,0.8519,0.9998584985733032,0.9942432641983032,0.9852838516235352,1.0,0.3626947402954101,0.0989114493131637,qwen2.5-7b
R_control,24,0.8889,0.9998989701271056,0.9941385984420776,0.9849042296409608,1.0,0.3626947402954101,0.249738335609436,qwen2.5-7b
R_control,25,0.9259,0.9999393820762634,0.9937199354171752,0.983982801437378,1.0,0.3626947402954101,0.5482520461082458,qwen2.5-7b
R_control,26,0.963,0.9999393820762634,0.994033932685852,0.9845516085624696,1.0,0.3626947402954101,0.4224408566951751,qwen2.5-7b
R_control,27,1.0,0.9997776746749878,0.9946619272232056,0.9859365820884703,1.0,0.3626947402954101,0.4769729971885681,qwen2.5-7b
R_harm_at_post,0,0.0,0.9199937582015992,0.9438687562942504,0.913684070110321,0.9690102338790894,0.6523078083992004,0.6121249794960022,qwen2.5-7b
R_harm_at_post,1,0.037,0.9079853892326356,0.928974986076355,0.8959581255912781,0.9558373093605042,0.6523078083992004,0.3503187596797943,qwen2.5-7b
R_harm_at_post,2,0.0741,0.9241555333137512,0.950112521648407,0.919327676296234,0.9749013781547546,0.6523078083992004,0.2612437605857849,qwen2.5-7b
R_harm_at_post,3,0.1111,0.9309250116348268,0.9501875042915344,0.9158532023429872,0.9765282869338988,0.6523078083992004,0.6722937226295471,qwen2.5-7b
R_harm_at_post,4,0.1481,0.9330416917800904,0.951856255531311,0.9166271686553956,0.9779662489891052,0.6523078083992004,0.437131255865097,qwen2.5-7b
R_harm_at_post,5,0.1852,0.95270973443985,0.9727500081062316,0.948676824569702,0.9897094368934632,0.6523078083992004,0.7156187295913696,qwen2.5-7b
R_harm_at_post,6,0.2222,0.9627867937088012,0.9827125072479248,0.963272750377655,0.9944387674331664,0.6523078083992004,0.6390562653541565,qwen2.5-7b
R_harm_at_post,7,0.2593,0.9637638926506042,0.9808250069618224,0.9617013931274414,0.9934023022651672,0.6523078083992004,0.5673624873161316,qwen2.5-7b
R_harm_at_post,8,0.2963,0.9754375219345092,0.9899437427520752,0.974998950958252,0.9984123706817628,0.6523078083992004,0.2977812588214874,qwen2.5-7b
R_harm_at_post,9,0.3333,0.9678694605827332,0.9842249751091005,0.967244267463684,0.9949923157691956,0.6523078083992004,0.5792062282562256,qwen2.5-7b
R_harm_at_post,10,0.3704,0.966984748840332,0.9781500101089478,0.960524082183838,0.9906002283096312,0.6523078083992004,0.501518726348877,qwen2.5-7b
R_harm_at_post,11,0.4074,0.9716110825538636,0.9761375188827516,0.9585838317871094,0.9886205196380616,0.6523078083992004,0.1614374965429306,qwen2.5-7b
R_harm_at_post,12,0.4444,0.9815659523010254,0.9854999780654908,0.9713700413703918,0.9948007464408876,0.6523078083992004,0.7719937562942505,qwen2.5-7b
R_harm_at_post,13,0.4815,0.9838882088661194,0.9813437461853028,0.9651029706001282,0.9926389455795288,0.6523078083992004,0.295487493276596,qwen2.5-7b
R_harm_at_post,14,0.5185,0.9910874962806702,0.9894187450408936,0.979096531867981,0.9966899156570436,0.6523078083992004,0.7544999718666077,qwen2.5-7b
R_harm_at_post,15,0.5556,0.9918749928474426,0.9907000064849854,0.9813172817230223,0.9971268177032472,0.6523078083992004,0.8449062705039978,qwen2.5-7b
R_harm_at_post,16,0.5926,0.993125021457672,0.991506278514862,0.9824683666229248,0.9976096153259276,0.6523078083992004,0.3266749978065491,qwen2.5-7b
R_harm_at_post,17,0.6296,0.9892979264259338,0.9862499833106996,0.9719319939613342,0.995628535747528,0.6523078083992004,0.0798124969005584,qwen2.5-7b
R_harm_at_post,18,0.6667,0.984235405921936,0.9863625168800354,0.9689992666244508,0.9962588548660278,0.6523078083992004,0.3856250047683716,qwen2.5-7b
R_harm_at_post,19,0.7037,0.9838117957115172,0.98623126745224,0.968358278274536,0.9963186383247375,0.6523078083992004,0.8992999792098999,qwen2.5-7b
