concept,layer,relative_depth,train_auc,auc,auc_ci_low,auc_ci_high,length_only_auc,random_auc,model
R_harm_user,26,0.8387,0.941944420337677,0.9375,0.8897823691368103,0.9732629656791688,0.7058687210083008,0.5455999970436096,qwen3.5-9b
R_harm_user,27,0.871,0.9641110897064208,0.9735999703407288,0.9452004432678224,0.9939917922019958,0.7058687210083008,0.7067000269889832,qwen3.5-9b
R_harm_user,28,0.9032,0.962744414806366,0.9747999906539916,0.945007026195526,0.9950692057609558,0.7058687210083008,0.541100025177002,qwen3.5-9b
R_harm_user,29,0.9355,0.9624555706977844,0.9764999747276306,0.9472784996032716,0.995969533920288,0.7058687210083008,0.6276999711990356,qwen3.5-9b
R_harm_user,30,0.9677,0.9619555473327636,0.9781000018119812,0.949797511100769,0.9963484406471252,0.7058687210083008,0.2786000072956085,qwen3.5-9b
R_harm_user,31,1.0,0.908544421195984,0.921999990940094,0.8593944907188416,0.9691063165664672,0.7058687210083008,0.5360000133514404,qwen3.5-9b
R_harm_at_post,0,0.0,0.9047520756721495,0.9236937761306764,0.8843095302581787,0.9550895690917968,0.6534406542778015,0.3901187479496002,qwen3.5-9b
R_harm_at_post,1,0.0323,0.9274784922599792,0.9428125023841858,0.9014332294464112,0.9729560017585754,0.6534406542778015,0.6966249942779541,qwen3.5-9b
R_harm_at_post,2,0.0645,0.9196146130561828,0.934837520122528,0.898038387298584,0.9626704454421996,0.6534406542778015,0.6994437575340271,qwen3.5-9b
R_harm_at_post,3,0.0968,0.9435048699378968,0.9563124775886536,0.9248366951942444,0.97999507188797,0.6534406542778015,0.2900499999523163,qwen3.5-9b
R_harm_at_post,4,0.129,0.9328874945640564,0.9456437230110168,0.9132828116416932,0.9710026383399964,0.6534406542778015,0.4838437438011169,qwen3.5-9b
R_harm_at_post,5,0.1613,0.9276687502861024,0.9388499855995178,0.9072694182395936,0.9646188020706176,0.6534406542778015,0.3386625051498413,qwen3.5-9b
R_harm_at_post,6,0.1935,0.8834208250045776,0.8923500180244446,0.8578213453292847,0.9231303930282592,0.6534406542778015,0.7296500205993652,qwen3.5-9b
R_harm_at_post,7,0.2258,0.8881978988647461,0.8953312635421753,0.8628160357475281,0.9248802661895752,0.6534406542778015,0.2008000016212463,qwen3.5-9b
R_harm_at_post,8,0.2581,0.89377361536026,0.9007499814033508,0.868902862071991,0.9310382604599,0.6534406542778015,0.6147375106811523,qwen3.5-9b
R_harm_at_post,9,0.2903,0.9270423650741576,0.9396812319755554,0.9158642292022704,0.9609231352806092,0.6534406542778015,0.4935125112533569,qwen3.5-9b
R_harm_at_post,10,0.3226,0.9425395727157592,0.9526687264442444,0.9295332431793212,0.9698858857154846,0.6534406542778015,0.3124000132083893,qwen3.5-9b
R_harm_at_post,11,0.3548,0.9883139133453368,0.9936437606811525,0.9862064123153688,0.997983992099762,0.6534406542778015,0.393325001001358,qwen3.5-9b
R_harm_at_post,12,0.3871,0.9815270900726318,0.987375020980835,0.9751789569854736,0.9955140352249146,0.6534406542778015,0.7817187309265137,qwen3.5-9b
R_harm_at_post,13,0.4194,0.9775937795639038,0.9847812652587892,0.9685289859771729,0.9951423406600952,0.6534406542778015,0.5747312307357788,qwen3.5-9b
R_harm_at_post,14,0.4516,0.9809298515319824,0.9872124791145324,0.9732628464698792,0.9960477352142334,0.6534406542778015,0.2135124951601028,qwen3.5-9b
R_harm_at_post,15,0.4839,0.978422224521637,0.9846187233924866,0.9681876301765442,0.9948495626449584,0.6534406542778015,0.7200687527656555,qwen3.5-9b
R_harm_at_post,16,0.5161,0.977563202381134,0.9862625002861024,0.9712520837783812,0.9957268834114076,0.6534406542778015,0.2502999901771545,qwen3.5-9b
R_harm_at_post,17,0.5484,0.9866659641265868,0.9912437796592712,0.9783338308334352,0.9986997842788696,0.6534406542778015,0.5909812450408936,qwen3.5-9b
R_harm_at_post,18,0.5806,0.9890673756599426,0.9929875135421752,0.980390191078186,0.999686360359192,0.6534406542778015,0.7376312613487244,qwen3.5-9b
R_harm_at_post,19,0.6129,0.9894506931304932,0.9929937720298768,0.9806860089302064,0.9994187951087952,0.6534406542778015,0.3281562626361847,qwen3.5-9b
R_harm_at_post,20,0.6452,0.9864485859870912,0.9915624856948853,0.9779456853866576,0.9988420009613036,0.6534406542778015,0.3173312544822693,qwen3.5-9b
R_harm_at_post,21,0.6774,0.9891395568847656,0.9937812685966492,0.982957363128662,0.9992567896842957,0.6534406542778015,0.2774937450885772,qwen3.5-9b
R_harm_at_post,22,0.7097,0.99065899848938,0.9943437576293944,0.9846447110176086,0.9993757009506226,0.6534406542778015,0.1669625043869018,qwen3.5-9b
R_harm_at_post,23,0.7419,0.9910159707069396,0.994949996471405,0.9865323901176452,0.9994131922721864,0.6534406542778015,0.4403125047683716,qwen3.5-9b
R_harm_at_post,24,0.7742,0.990958333015442,0.9944312572479248,0.985036551952362,0.9992981553077698,0.6534406542778015,0.4812812507152557,qwen3.5-9b
R_harm_at_post,25,0.8065,0.9916187524795532,0.9950125217437744,0.9869809746742249,0.9995434284210204,0.6534406542778015,0.5953812599182129,qwen3.5-9b
R_harm_at_post,26,0.8387,0.9900479316711426,0.9953625202178956,0.988064706325531,0.9993131756782532,0.6534406542778015,0.3329062461853027,qwen3.5-9b
R_harm_at_post,27,0.871,0.9921479225158693,0.9948124885559082,0.986368715763092,0.9995309710502625,0.6534406542778015,0.7311999797821045,qwen3.5-9b
R_harm_at_post,28,0.9032,0.9931256771087646,0.994700014591217,0.9855570793151855,0.9997087121009828,0.6534406542778015,0.5937749743461609,qwen3.5-9b
R_harm_at_post,29,0.9355,0.9929403066635132,0.9938250184059144,0.983706533908844,0.999717891216278,0.6534406542778015,0.757156252861023,qwen3.5-9b
R_harm_at_post,30,0.9677,0.993031919002533,0.9936187267303468,0.9823427200317384,0.9996880888938904,0.6534406542778015,0.5140249729156494,qwen3.5-9b
R_harm_at_post,31,1.0,0.99293053150177,0.9935937523841858,0.9832143783569336,0.9993749856948853,0.6534406542778015,0.7175250053405762,qwen3.5-9b
R_control_harmless,0,0.0,0.7531803250312805,0.737977147102356,0.6315344572067261,0.8232757449150085,0.5224977135658264,0.2207357883453369,qwen3.5-9b
R_control_harmless,1,0.0323,0.8373335599899292,0.7563141584396362,0.5705186724662781,0.8823655843734741,0.5224977135658264,0.3076923191547394,qwen3.5-9b
R_control_harmless,2,0.0645,0.8314071893692017,0.7413216233253479,0.5522977113723755,0.8743652105331421,0.5224977135658264,0.6830815076828003,qwen3.5-9b
R_control_harmless,3,0.0968,0.7923176288604736,0.8147849440574646,0.7361764311790466,0.8729061484336853,0.5224977135658264,0.5519548058509827,qwen3.5-9b
R_control_harmless,4,0.129,0.8089039325714111,0.8338138461112976,0.775931179523468,0.8861259818077087,0.5224977135658264,0.4790681600570678,qwen3.5-9b
R_control_harmless,5,0.1613,0.806575357913971,0.8316226601600647,0.7674213647842407,0.884925127029419,0.5224977135658264,0.5617575645446777,qwen3.5-9b
R_control_harmless,6,0.1935,0.8070716261863708,0.8191673159599304,0.74812912940979,0.8767443299293518,0.5224977135658264,0.3297197520732879,qwen3.5-9b
R_control_harmless,7,0.2258,0.8093047738075256,0.8161688446998596,0.7452999353408813,0.8763954639434814,0.5224977135658264,0.3652404546737671,qwen3.5-9b
R_control_harmless,8,0.2581,0.8171971440315247,0.8060200810432434,0.7408463954925537,0.8735151886940002,0.5224977135658264,0.7737285494804382,qwen3.5-9b
R_control_harmless,9,0.2903,0.8504557013511658,0.8469611406326294,0.7821007370948792,0.93349689245224,0.5224977135658264,0.4524276256561279,qwen3.5-9b
R_control_harmless,10,0.3226,0.8617740869522095,0.8627609014511108,0.7986478209495544,0.9615746736526488,0.5224977135658264,0.5137815475463867,qwen3.5-9b
R_control_harmless,11,0.3548,0.8838383555412292,0.8897474408149719,0.8256255984306335,0.9849398732185364,0.5224977135658264,0.6946142315864563,qwen3.5-9b
R_control_harmless,12,0.3871,0.9000620245933533,0.9033560156822203,0.8460049033164978,0.9861578941345216,0.5224977135658264,0.74616539478302,qwen3.5-9b
R_control_harmless,13,0.4194,0.9058452844619752,0.8682966232299805,0.7948564887046814,0.9703933596611024,0.5224977135658264,0.6755852699279785,qwen3.5-9b
R_control_harmless,14,0.4516,0.9080307483673096,0.8640295267105103,0.7924609184265137,0.9661845564842224,0.5224977135658264,0.6402952075004578,qwen3.5-9b
R_control_harmless,15,0.4839,0.9097008109092712,0.8669127225875854,0.7956756353378296,0.9623177647590636,0.5224977135658264,0.5652173757553101,qwen3.5-9b
R_control_harmless,16,0.5161,0.91040700674057,0.8662207126617432,0.7902325987815857,0.9579637050628662,0.5224977135658264,0.5422673225402832,qwen3.5-9b
R_control_harmless,17,0.5484,0.9257718324661256,0.8829431533813477,0.807982861995697,0.9574644565582277,0.5224977135658264,0.4872563779354095,qwen3.5-9b
R_control_harmless,18,0.5806,0.9277186393737792,0.8907853960990906,0.8114067316055298,0.9634741544723512,0.5224977135658264,0.4617691040039062,qwen3.5-9b
R_control_harmless,19,0.6129,0.9273369312286376,0.880521297454834,0.7884448170661926,0.9599615335464478,0.5224977135658264,0.6578249335289001,qwen3.5-9b
R_control_harmless,20,0.6452,0.931745946407318,0.8783300518989563,0.7850231528282166,0.9598110914230348,0.5224977135658264,0.256256490945816,qwen3.5-9b
R_control_harmless,21,0.6774,0.935305655002594,0.8764848113059998,0.7816095948219299,0.957292377948761,0.5224977135658264,0.1883289068937301,qwen3.5-9b
R_control_harmless,22,0.7097,0.9417760372161864,0.8977050185203552,0.8092306852340698,0.9718685150146484,0.5224977135658264,0.2797831892967224,qwen3.5-9b
R_control_harmless,23,0.7419,0.9452402591705322,0.9018567800521852,0.8147764205932617,0.9731072783470154,0.5224977135658264,0.545035183429718,qwen3.5-9b
R_control_harmless,24,0.7742,0.951996922492981,0.922846257686615,0.8542640805244446,0.981245458126068,0.5224977135658264,0.3106908202171325,qwen3.5-9b
R_control_harmless,25,0.8065,0.9529226422309875,0.9226155877113342,0.8538776636123657,0.981262743473053,0.5224977135658264,0.5025948286056519,qwen3.5-9b
R_control_harmless,26,0.8387,0.9555184245109558,0.9342636466026306,0.8672179579734802,0.9871799349784852,0.5224977135658264,0.4019144177436828,qwen3.5-9b
R_control_harmless,27,0.871,0.9582000970840454,0.9341483116149902,0.8689749836921692,0.985011339187622,0.5224977135658264,0.5126283168792725,qwen3.5-9b
R_control_harmless,28,0.9032,0.967743456363678,0.9583669900894164,0.9094902276992798,0.998076319694519,0.5224977135658264,0.530734658241272,qwen3.5-9b
R_control_harmless,29,0.9355,0.9668559432029724,0.9543305039405824,0.903339684009552,0.9973555207252502,0.5224977135658264,0.4352439045906067,qwen3.5-9b
R_control_harmless,30,0.9677,0.9670754671096802,0.9597508907318116,0.9144084453582764,0.9978235363960266,0.5224977135658264,0.5797485709190369,qwen3.5-9b
R_control_harmless,31,1.0,0.9633344411849976,0.952023983001709,0.8996798396110535,0.994832456111908,0.5224977135658264,0.5035174489021301,qwen3.5-9b
R_control_preguard,0,0.0,0.8172775506973267,0.7420634627342224,0.531164824962616,0.9644781947135924,0.4775048494338989,0.3167388141155243,qwen3.5-9b
R_control_preguard,1,0.0323,0.8576815724372864,0.7128427028656006,0.489656001329422,0.9612984657287598,0.4775048494338989,0.6346801519393921,qwen3.5-9b
R_control_preguard,2,0.0645,0.8517364263534546,0.6958874464035034,0.4649042189121246,0.9622794389724731,0.4775048494338989,0.3035112917423248,qwen3.5-9b
R_control_preguard,3,0.0968,0.8100048303604126,0.6119528412818909,0.5146902799606323,0.7146599888801575,0.4775048494338989,0.3303270936012268,qwen3.5-9b
R_control_preguard,4,0.129,0.7875902056694031,0.6012505888938904,0.4975512027740478,0.6988651752471924,0.4775048494338989,0.5288600325584412,qwen3.5-9b
R_control_preguard,5,0.1613,0.7829533219337463,0.5917508602142334,0.4868443012237549,0.6868881583213806,0.4775048494338989,0.4004329144954681,qwen3.5-9b
R_control_preguard,6,0.1935,0.7590187788009644,0.5769600868225098,0.4713594615459442,0.6722015142440796,0.4775048494338989,0.5387205481529236,qwen3.5-9b
R_control_preguard,7,0.2258,0.8004617691040039,0.5901876091957092,0.4499120414257049,0.707268476486206,0.4775048494338989,0.4504569470882416,qwen3.5-9b
R_control_preguard,8,0.2581,0.784838855266571,0.5466570258140564,0.4283482134342193,0.6524094343185425,0.4775048494338989,0.4739057123661041,qwen3.5-9b
R_control_preguard,9,0.2903,0.8232996463775635,0.6079846024513245,0.4919323921203613,0.7123196721076965,0.4775048494338989,0.3268398344516754,qwen3.5-9b
R_control_preguard,10,0.3226,0.8252621293067932,0.667267918586731,0.5643323063850403,0.7696776986122131,0.4775048494338989,0.3381433486938476,qwen3.5-9b
R_control_preguard,11,0.3548,0.8679364919662476,0.7735690474510193,0.6630418300628662,0.8728658556938171,0.4775048494338989,0.6709956526756287,qwen3.5-9b
R_control_preguard,12,0.3871,0.9045310020446776,0.8422318696975708,0.7370786666870117,0.9291606545448304,0.4775048494338989,0.7990620732307434,qwen3.5-9b
R_control_preguard,13,0.4194,0.8931409120559692,0.860028862953186,0.7379557490348816,0.9443121552467346,0.4775048494338989,0.7419432401657104,qwen3.5-9b
R_control_preguard,14,0.4516,0.898393452167511,0.8605098724365234,0.733751654624939,0.9461199045181274,0.4775048494338989,0.4175084233283996,qwen3.5-9b
R_control_preguard,15,0.4839,0.88736891746521,0.8645983934402466,0.7302443385124207,0.9584441781044006,0.4775048494338989,0.643217921257019,qwen3.5-9b
R_control_preguard,16,0.5161,0.8908706307411194,0.883958637714386,0.7608418464660645,0.9727678894996644,0.4775048494338989,0.12686388194561,qwen3.5-9b
R_control_preguard,17,0.5484,0.9157094955444336,0.9182299375534058,0.8171625733375549,0.9919098019599916,0.4775048494338989,0.5342712998390198,qwen3.5-9b
R_control_preguard,18,0.5806,0.9235016703605652,0.9416787028312684,0.8576849699020386,0.9973958134651184,0.4775048494338989,0.7153679728507996,qwen3.5-9b
R_control_preguard,19,0.6129,0.9514381885528564,0.9603174328804016,0.9077882766723632,0.9993351101875304,0.4775048494338989,0.2113997042179107,qwen3.5-9b
R_control_preguard,20,0.6452,0.9525156617164612,0.9595959782600404,0.9048561453819276,0.9973958134651184,0.4775048494338989,0.3264790773391723,qwen3.5-9b
R_control_preguard,21,0.6774,0.9667147397994996,0.97089946269989,0.9293147921562196,0.9995103478431702,0.4775048494338989,0.1921596974134445,qwen3.5-9b
R_control_preguard,22,0.7097,0.9755651950836182,0.9811207056045532,0.945760190486908,1.0,0.4775048494338989,0.2889610528945923,qwen3.5-9b
R_control_preguard,23,0.7419,0.9802982211112976,0.982804238796234,0.9492899179458618,1.0,0.4775048494338989,0.5394420623779297,qwen3.5-9b
R_control_preguard,24,0.7742,0.9850120544433594,0.9856902360916138,0.9542757272720336,1.0,0.4775048494338989,0.5949975848197937,qwen3.5-9b
R_control_preguard,25,0.8065,0.9873977899551392,0.9862914681434632,0.9548333287239076,1.0,0.4775048494338989,0.3917748928070068,qwen3.5-9b
R_control_preguard,26,0.8387,0.9803367257118224,0.9754689931869508,0.9312931299209596,1.0,0.4775048494338989,0.2353294789791107,qwen3.5-9b
R_control_preguard,27,0.871,0.9905531406402588,0.9884560108184814,0.9588920474052428,1.0,0.4775048494338989,0.3154160678386688,qwen3.5-9b
R_control_preguard,28,0.9032,0.9936892986297609,0.9956709742546082,0.975944995880127,1.0,0.4775048494338989,0.5099807381629944,qwen3.5-9b
R_control_preguard,29,0.9355,0.9937469959259032,0.9956709742546082,0.975944995880127,1.0,0.4775048494338989,0.7432659864425659,qwen3.5-9b
R_control_preguard,30,0.9677,0.9938431978225708,0.9960317611694336,0.9770729541778564,1.0,0.4775048494338989,0.27765753865242,qwen3.5-9b
R_control_preguard,31,1.0,0.9909572005271912,0.9935064911842346,0.970853626728058,1.0,0.4775048494338989,0.8857623934745789,qwen3.5-9b
R_role_probe,0,0.0,0.8458614864864865,0.8214514066496164,0.8035837411880493,0.8392232656478882,,,qwen3.5-9b
R_role_probe,1,0.0323,0.9037162162162162,0.8818734015345269,0.867244303226471,0.8969040513038635,,,qwen3.5-9b
R_role_probe,2,0.0645,0.959934543918919,0.9381393861892584,0.9259359836578368,0.9498113393783568,,,qwen3.5-9b
R_role_probe,3,0.0968,0.9552364864864864,0.9195971867007672,0.9052141904830932,0.9332482814788818,,,qwen3.5-9b
R_role_probe,4,0.129,0.9553420608108107,0.9135230179028132,0.8994877934455872,0.9272348284721376,,,qwen3.5-9b
R_role_probe,5,0.1613,0.9787795608108107,0.9456521739130436,0.9323450326919556,0.9591017365455629,,,qwen3.5-9b
R_role_probe,6,0.1935,0.9886507601351352,0.9566815856777494,0.9462456703186036,0.9669691324234008,,,qwen3.5-9b
R_role_probe,7,0.2258,0.9852723817567568,0.9429347826086956,0.9304635524749756,0.9553921222686768,,,qwen3.5-9b
R_role_probe,8,0.2581,0.9847972972972971,0.9359015345268542,0.923438847064972,0.948186695575714,,,qwen3.5-9b
R_role_probe,9,0.2903,0.987331081081081,0.9406969309462916,0.9282283782958984,0.9530039429664612,,,qwen3.5-9b
R_role_probe,10,0.3226,0.9951963682432432,0.9625959079283888,0.951679229736328,0.9732858538627625,,,qwen3.5-9b
R_role_probe,11,0.3548,0.9942461993243245,0.9544437340153452,0.943225085735321,0.9655404686927797,,,qwen3.5-9b
R_role_probe,12,0.3871,0.9943517736486488,0.9589194373401536,0.9477302432060242,0.9696990251541138,,,qwen3.5-9b
R_role_probe,13,0.4194,0.995460304054054,0.96403452685422,0.95356684923172,0.9738298058509828,,,qwen3.5-9b
R_role_probe,14,0.4516,0.997730152027027,0.9766624040920716,0.9688295125961304,0.9838505387306212,,,qwen3.5-9b
R_role_probe,15,0.4839,0.9973078547297296,0.9725063938618926,0.9644173383712769,0.980460286140442,,,qwen3.5-9b
R_role_probe,16,0.5161,0.998363597972973,0.9803388746803068,0.9720776677131652,0.9874686598777772,,,qwen3.5-9b
R_role_probe,17,0.5484,0.9992081925675677,0.982576726342711,0.974298894405365,0.9900898337364196,,,qwen3.5-9b
R_role_probe,18,0.5806,0.9997360641891893,0.9851342710997444,0.978510558605194,0.9913248419761658,,,qwen3.5-9b
R_role_probe,19,0.6129,0.9998944256756755,0.9803388746803068,0.9724667072296144,0.9876931309700012,,,qwen3.5-9b
R_role_probe,20,0.6452,0.9999472128378378,0.9782608695652174,0.9695073962211608,0.9863432049751282,,,qwen3.5-9b
R_role_probe,21,0.6774,1.0,0.9838554987212276,0.977227509021759,0.9900078773498536,,,qwen3.5-9b
R_role_probe,22,0.7097,1.0,0.9777813299232736,0.9688267707824708,0.9856149554252625,,,qwen3.5-9b
R_role_probe,23,0.7419,1.0,0.9736253196930946,0.9646722078323364,0.9824184775352478,,,qwen3.5-9b
R_role_probe,24,0.7742,1.0,0.980658567774936,0.9729264974594116,0.9879162907600404,,,qwen3.5-9b
R_role_probe,25,0.8065,1.0,0.9803388746803068,0.9734992384910583,0.9865912795066832,,,qwen3.5-9b
