model,arm,position,layer,relative_depth,tag_contrast,register_contrast,cos_tag_register,tag_split_half,register_split_half,floor,distinct
qwen2.5-7b,generated,t_inst,18,0.6667,system_vs_user,system_register_vs_user_register,0.08228269964456558,0.8426276445388794,0.9709151387214661,0.8426276445388794,True
qwen2.5-7b,generated,t_inst,18,0.6667,system_vs_user,tool_register_vs_user_register,0.19659629464149475,0.8426276445388794,0.9916912913322449,0.8426276445388794,True
qwen2.5-7b,generated,t_inst,18,0.6667,assistant_vs_user,system_register_vs_tool_register,0.227180615067482,0.8077552914619446,0.992756187915802,0.8077552914619446,True
qwen2.5-7b,generated,t_inst,18,0.6667,assistant_vs_user,system_register_vs_user_register,0.17515873908996582,0.8077552914619446,0.9709151387214661,0.8077552914619446,True
qwen2.5-7b,generated,t_inst,18,0.6667,assistant_vs_user,tool_register_vs_user_register,0.14144863188266754,0.8077552914619446,0.9916912913322449,0.8077552914619446,True
qwen2.5-7b,generated,t_inst,19,0.7037,tool_vs_user,system_register_vs_tool_register,0.053088098764419556,0.9513700604438782,0.9909220933914185,0.9513700604438782,True
qwen2.5-7b,generated,t_inst,19,0.7037,tool_vs_user,system_register_vs_user_register,0.033033501356840134,0.9513700604438782,0.9699183702468872,0.9513700604438782,True
qwen2.5-7b,generated,t_inst,19,0.7037,tool_vs_user,tool_register_vs_user_register,0.07364445924758911,0.9513700604438782,0.9907107353210449,0.9513700604438782,True
qwen2.5-7b,generated,t_inst,19,0.7037,system_vs_user,system_register_vs_tool_register,0.1709388792514801,0.8551524877548218,0.9909220933914185,0.8551524877548218,True
qwen2.5-7b,generated,t_inst,19,0.7037,system_vs_user,system_register_vs_user_register,0.028241993859410286,0.8551524877548218,0.9699183702468872,0.8551524877548218,True
qwen2.5-7b,generated,t_inst,19,0.7037,system_vs_user,tool_register_vs_user_register,0.15601801872253418,0.8551524877548218,0.9907107353210449,0.8551524877548218,True
qwen2.5-7b,generated,t_inst,19,0.7037,assistant_vs_user,system_register_vs_tool_register,0.09695641696453094,0.805736243724823,0.9909220933914185,0.805736243724823,True
qwen2.5-7b,generated,t_inst,19,0.7037,assistant_vs_user,system_register_vs_user_register,0.0936167761683464,0.805736243724823,0.9699183702468872,0.805736243724823,True
qwen2.5-7b,generated,t_inst,19,0.7037,assistant_vs_user,tool_register_vs_user_register,0.04173507168889046,0.805736243724823,0.9907107353210449,0.805736243724823,True
qwen2.5-7b,generated,t_inst,20,0.7407,tool_vs_user,system_register_vs_tool_register,0.08096868544816971,0.9612611532211304,0.9892369508743286,0.9612611532211304,True
qwen2.5-7b,generated,t_inst,20,0.7407,tool_vs_user,system_register_vs_user_register,0.06534402072429657,0.9612611532211304,0.9660136103630066,0.9612611532211304,True
qwen2.5-7b,generated,t_inst,20,0.7407,tool_vs_user,tool_register_vs_user_register,0.12037789821624756,0.9612611532211304,0.9893202781677246,0.9612611532211304,True
qwen2.5-7b,generated,t_inst,20,0.7407,system_vs_user,system_register_vs_tool_register,0.10205172747373581,0.8670023679733276,0.9892369508743286,0.8670023679733276,True
qwen2.5-7b,generated,t_inst,20,0.7407,system_vs_user,system_register_vs_user_register,0.025690583512187004,0.8670023679733276,0.9660136103630066,0.8670023679733276,True
qwen2.5-7b,generated,t_inst,20,0.7407,system_vs_user,tool_register_vs_user_register,0.11693015694618225,0.8670023679733276,0.9893202781677246,0.8670023679733276,True
qwen2.5-7b,generated,t_inst,20,0.7407,assistant_vs_user,system_register_vs_tool_register,0.08075584471225739,0.7999621033668518,0.9892369508743286,0.7999621033668518,True
qwen2.5-7b,generated,t_inst,20,0.7407,assistant_vs_user,system_register_vs_user_register,0.055091410875320435,0.7999621033668518,0.9660136103630066,0.7999621033668518,True
qwen2.5-7b,generated,t_inst,20,0.7407,assistant_vs_user,tool_register_vs_user_register,0.04622352123260498,0.7999621033668518,0.9893202781677246,0.7999621033668518,True
qwen2.5-7b,generated,t_inst,21,0.7778,tool_vs_user,system_register_vs_tool_register,0.09740115702152252,0.9732099771499634,0.9863224029541016,0.9732099771499634,True
qwen2.5-7b,generated,t_inst,21,0.7778,tool_vs_user,system_register_vs_user_register,0.046189144253730774,0.9732099771499634,0.9609497785568237,0.9609497785568237,True
qwen2.5-7b,generated,t_inst,21,0.7778,tool_vs_user,tool_register_vs_user_register,0.12185950577259064,0.9732099771499634,0.9872983694076538,0.9732099771499634,True
qwen2.5-7b,generated,t_inst,21,0.7778,system_vs_user,system_register_vs_tool_register,0.07616077363491058,0.884731113910675,0.9863224029541016,0.884731113910675,True
qwen2.5-7b,generated,t_inst,21,0.7778,system_vs_user,system_register_vs_user_register,0.006567468401044607,0.884731113910675,0.9609497785568237,0.884731113910675,True
qwen2.5-7b,generated,t_inst,21,0.7778,system_vs_user,tool_register_vs_user_register,0.07683008909225464,0.884731113910675,0.9872983694076538,0.884731113910675,True
qwen2.5-7b,generated,t_inst,21,0.7778,assistant_vs_user,system_register_vs_tool_register,0.014310233294963837,0.8138033747673035,0.9863224029541016,0.8138033747673035,True
qwen2.5-7b,generated,t_inst,21,0.7778,assistant_vs_user,system_register_vs_user_register,0.032274551689624786,0.8138033747673035,0.9609497785568237,0.8138033747673035,True
qwen2.5-7b,generated,t_inst,21,0.7778,assistant_vs_user,tool_register_vs_user_register,0.03382285684347153,0.8138033747673035,0.9872983694076538,0.8138033747673035,True
qwen2.5-7b,generated,t_inst,22,0.8148,tool_vs_user,system_register_vs_tool_register,0.181282177567482,0.9743918180465698,0.9852674603462219,0.9743918180465698,True
qwen2.5-7b,generated,t_inst,22,0.8148,tool_vs_user,system_register_vs_user_register,0.014133118093013763,0.9743918180465698,0.9546360969543457,0.9546360969543457,True
qwen2.5-7b,generated,t_inst,22,0.8148,tool_vs_user,tool_register_vs_user_register,0.18215258419513702,0.9743918180465698,0.9866666793823242,0.9743918180465698,True
qwen2.5-7b,generated,t_inst,22,0.8148,system_vs_user,system_register_vs_tool_register,0.1390429586172104,0.9041622281074524,0.9852674603462219,0.9041622281074524,True
qwen2.5-7b,generated,t_inst,22,0.8148,system_vs_user,system_register_vs_user_register,0.01954749971628189,0.9041622281074524,0.9546360969543457,0.9041622281074524,True
qwen2.5-7b,generated,t_inst,22,0.8148,system_vs_user,tool_register_vs_user_register,0.12166532874107361,0.9041622281074524,0.9866666793823242,0.9041622281074524,True
qwen2.5-7b,generated,t_inst,22,0.8148,assistant_vs_user,system_register_vs_tool_register,0.053249720484018326,0.7906316518783569,0.9852674603462219,0.7906316518783569,True
qwen2.5-7b,generated,t_inst,22,0.8148,assistant_vs_user,system_register_vs_user_register,0.0223651472479105,0.7906316518783569,0.9546360969543457,0.7906316518783569,True
qwen2.5-7b,generated,t_inst,22,0.8148,assistant_vs_user,tool_register_vs_user_register,0.06432154774665833,0.7906316518783569,0.9866666793823242,0.7906316518783569,True
qwen2.5-7b,generated,t_inst,23,0.8519,tool_vs_user,system_register_vs_tool_register,0.15101337432861328,0.9817248582839966,0.9795363545417786,0.9795363545417786,True
qwen2.5-7b,generated,t_inst,23,0.8519,tool_vs_user,system_register_vs_user_register,0.05916693061590195,0.9817248582839966,0.9472004175186157,0.9472004175186157,True
qwen2.5-7b,generated,t_inst,23,0.8519,tool_vs_user,tool_register_vs_user_register,0.17316162586212158,0.9817248582839966,0.9834674000740051,0.9817248582839966,True
qwen2.5-7b,generated,t_inst,23,0.8519,system_vs_user,system_register_vs_tool_register,0.15237388014793396,0.9202635884284973,0.9795363545417786,0.9202635884284973,True
qwen2.5-7b,generated,t_inst,23,0.8519,system_vs_user,system_register_vs_user_register,0.02083057165145874,0.9202635884284973,0.9472004175186157,0.9202635884284973,True
qwen2.5-7b,generated,t_inst,23,0.8519,system_vs_user,tool_register_vs_user_register,0.1272050440311432,0.9202635884284973,0.9834674000740051,0.9202635884284973,True
qwen2.5-7b,generated,t_inst,23,0.8519,assistant_vs_user,system_register_vs_tool_register,0.034294743090867996,0.7773790955543518,0.9795363545417786,0.7773790955543518,True
qwen2.5-7b,generated,t_inst,23,0.8519,assistant_vs_user,system_register_vs_user_register,0.04496285691857338,0.7773790955543518,0.9472004175186157,0.7773790955543518,True
qwen2.5-7b,generated,t_inst,23,0.8519,assistant_vs_user,tool_register_vs_user_register,0.05792636424303055,0.7773790955543518,0.9834674000740051,0.7773790955543518,True
qwen2.5-7b,generated,t_inst,24,0.8889,tool_vs_user,system_register_vs_tool_register,0.1749134361743927,0.9849902391433716,0.974246621131897,0.974246621131897,True
qwen2.5-7b,generated,t_inst,24,0.8889,tool_vs_user,system_register_vs_user_register,0.06603184342384338,0.9849902391433716,0.9416263699531555,0.9416263699531555,True
qwen2.5-7b,generated,t_inst,24,0.8889,tool_vs_user,tool_register_vs_user_register,0.19750665128231049,0.9849902391433716,0.9800390005111694,0.9800390005111694,True
qwen2.5-7b,generated,t_inst,24,0.8889,system_vs_user,system_register_vs_tool_register,0.11874401569366455,0.9407538175582886,0.974246621131897,0.9407538175582886,True
qwen2.5-7b,generated,t_inst,24,0.8889,system_vs_user,system_register_vs_user_register,0.01636246219277382,0.9407538175582886,0.9416263699531555,0.9407538175582886,True
qwen2.5-7b,generated,t_inst,24,0.8889,system_vs_user,tool_register_vs_user_register,0.09753060340881348,0.9407538175582886,0.9800390005111694,0.9407538175582886,True
qwen2.5-7b,generated,t_inst,24,0.8889,assistant_vs_user,system_register_vs_tool_register,0.04393208399415016,0.767676591873169,0.974246621131897,0.767676591873169,True
qwen2.5-7b,generated,t_inst,24,0.8889,assistant_vs_user,system_register_vs_user_register,0.058073073625564575,0.767676591873169,0.9416263699531555,0.767676591873169,True
qwen2.5-7b,generated,t_inst,24,0.8889,assistant_vs_user,tool_register_vs_user_register,0.07438947260379791,0.767676591873169,0.9800390005111694,0.767676591873169,True
qwen2.5-7b,generated,t_inst,25,0.9259,tool_vs_user,system_register_vs_tool_register,0.137184739112854,0.9831531643867493,0.9695094227790833,0.9695094227790833,True
qwen2.5-7b,generated,t_inst,25,0.9259,tool_vs_user,system_register_vs_user_register,0.08485525846481323,0.9831531643867493,0.9434798359870911,0.9434798359870911,True
qwen2.5-7b,generated,t_inst,25,0.9259,tool_vs_user,tool_register_vs_user_register,0.1728692352771759,0.9831531643867493,0.9786139726638794,0.9786139726638794,True
qwen2.5-7b,generated,t_inst,25,0.9259,system_vs_user,system_register_vs_tool_register,0.09381082653999329,0.9447203874588013,0.9695094227790833,0.9447203874588013,True
qwen2.5-7b,generated,t_inst,25,0.9259,system_vs_user,system_register_vs_user_register,0.007214704062789679,0.9447203874588013,0.9434798359870911,0.9434798359870911,True
qwen2.5-7b,generated,t_inst,25,0.9259,system_vs_user,tool_register_vs_user_register,0.08585179597139359,0.9447203874588013,0.9786139726638794,0.9447203874588013,True
qwen2.5-7b,generated,t_inst,25,0.9259,assistant_vs_user,system_register_vs_tool_register,0.04391178861260414,0.788849949836731,0.9695094227790833,0.788849949836731,True
qwen2.5-7b,generated,t_inst,25,0.9259,assistant_vs_user,system_register_vs_user_register,0.0823851078748703,0.788849949836731,0.9434798359870911,0.788849949836731,True
qwen2.5-7b,generated,t_inst,25,0.9259,assistant_vs_user,tool_register_vs_user_register,0.09050500392913818,0.788849949836731,0.9786139726638794,0.788849949836731,True
qwen2.5-7b,generated,t_inst,26,0.963,tool_vs_user,system_register_vs_tool_register,0.07902814447879791,0.9889713525772095,0.9608863592147827,0.9608863592147827,True
qwen2.5-7b,generated,t_inst,26,0.963,tool_vs_user,system_register_vs_user_register,0.062471628189086914,0.9889713525772095,0.9311572909355164,0.9311572909355164,True
qwen2.5-7b,generated,t_inst,26,0.963,tool_vs_user,tool_register_vs_user_register,0.10554468631744385,0.9889713525772095,0.9737713932991028,0.9737713932991028,True
qwen2.5-7b,generated,t_inst,26,0.963,system_vs_user,system_register_vs_tool_register,0.03489813208580017,0.9763904809951782,0.9608863592147827,0.9608863592147827,True
qwen2.5-7b,generated,t_inst,26,0.963,system_vs_user,system_register_vs_user_register,0.02562638372182846,0.9763904809951782,0.9311572909355164,0.9311572909355164,True
qwen2.5-7b,generated,t_inst,26,0.963,system_vs_user,tool_register_vs_user_register,0.012961236760020256,0.9763904809951782,0.9737713932991028,0.9737713932991028,True
qwen2.5-7b,generated,t_inst,26,0.963,assistant_vs_user,system_register_vs_tool_register,0.021891415119171143,0.8107694387435913,0.9608863592147827,0.8107694387435913,True
qwen2.5-7b,generated,t_inst,26,0.963,assistant_vs_user,system_register_vs_user_register,0.11525329947471619,0.8107694387435913,0.9311572909355164,0.8107694387435913,True
qwen2.5-7b,generated,t_inst,26,0.963,assistant_vs_user,tool_register_vs_user_register,0.09116857498884201,0.8107694387435913,0.9737713932991028,0.8107694387435913,True
qwen2.5-7b,generated,t_inst,27,1.0,tool_vs_user,system_register_vs_tool_register,0.10199324041604996,0.9918551445007324,0.9515287280082703,0.9515287280082703,True
qwen2.5-7b,generated,t_inst,27,1.0,tool_vs_user,system_register_vs_user_register,0.0938088670372963,0.9918551445007324,0.9166293144226074,0.9166293144226074,True
qwen2.5-7b,generated,t_inst,27,1.0,tool_vs_user,tool_register_vs_user_register,0.14280451834201813,0.9918551445007324,0.9703069925308228,0.9703069925308228,True
qwen2.5-7b,generated,t_inst,27,1.0,system_vs_user,system_register_vs_tool_register,0.06821303069591522,0.9798235893249512,0.9515287280082703,0.9515287280082703,True
qwen2.5-7b,generated,t_inst,27,1.0,system_vs_user,system_register_vs_user_register,0.09121260792016983,0.9798235893249512,0.9166293144226074,0.9166293144226074,True
qwen2.5-7b,generated,t_inst,27,1.0,system_vs_user,tool_register_vs_user_register,0.1141740158200264,0.9798235893249512,0.9703069925308228,0.9703069925308228,True
qwen2.5-7b,generated,t_inst,27,1.0,assistant_vs_user,system_register_vs_tool_register,0.12266040593385696,0.8111572265625,0.9515287280082703,0.8111572265625,True
qwen2.5-7b,generated,t_inst,27,1.0,assistant_vs_user,system_register_vs_user_register,0.19287456572055817,0.8111572265625,0.9166293144226074,0.8111572265625,True
qwen2.5-7b,generated,t_inst,27,1.0,assistant_vs_user,tool_register_vs_user_register,0.22422516345977783,0.8111572265625,0.9703069925308228,0.8111572265625,True
qwen2.5-7b,generated,t_post_inst,0,0.0,tool_vs_user,system_register_vs_tool_register,0.18219035863876343,0.9783938527107239,0.9923678636550903,0.9783938527107239,True
qwen2.5-7b,generated,t_post_inst,0,0.0,tool_vs_user,system_register_vs_user_register,0.07534052431583405,0.9783938527107239,0.9582923054695129,0.9582923054695129,True
qwen2.5-7b,generated,t_post_inst,0,0.0,tool_vs_user,tool_register_vs_user_register,0.2101469337940216,0.9783938527107239,0.9921174049377441,0.9783938527107239,True
qwen2.5-7b,generated,t_post_inst,0,0.0,system_vs_user,system_register_vs_tool_register,0.22383157908916473,0.9493619203567505,0.9923678636550903,0.9493619203567505,True
qwen2.5-7b,generated,t_post_inst,0,0.0,system_vs_user,system_register_vs_user_register,0.3159570097923279,0.9493619203567505,0.9582923054695129,0.9493619203567505,True
qwen2.5-7b,generated,t_post_inst,0,0.0,system_vs_user,tool_register_vs_user_register,0.08334503322839737,0.9493619203567505,0.9921174049377441,0.9493619203567505,True
qwen2.5-7b,generated,t_post_inst,0,0.0,assistant_vs_user,system_register_vs_tool_register,0.09932193160057068,-0.2881016135215759,0.9923678636550903,-0.2881016135215759,False
qwen2.5-7b,generated,t_post_inst,0,0.0,assistant_vs_user,system_register_vs_user_register,0.16420724987983704,-0.2881016135215759,0.9582923054695129,-0.2881016135215759,False
qwen2.5-7b,generated,t_post_inst,0,0.0,assistant_vs_user,tool_register_vs_user_register,0.02670925483107567,-0.2881016135215759,0.9921174049377441,-0.2881016135215759,False
qwen2.5-7b,generated,t_post_inst,1,0.037,tool_vs_user,system_register_vs_tool_register,0.21116650104522705,0.9738799333572388,0.989854633808136,0.9738799333572388,True
qwen2.5-7b,generated,t_post_inst,1,0.037,tool_vs_user,system_register_vs_user_register,0.02497810497879982,0.9738799333572388,0.963592529296875,0.963592529296875,True
qwen2.5-7b,generated,t_post_inst,1,0.037,tool_vs_user,tool_register_vs_user_register,0.20343315601348877,0.9738799333572388,0.99065762758255,0.9738799333572388,True
qwen2.5-7b,generated,t_post_inst,1,0.037,system_vs_user,system_register_vs_tool_register,0.07718460261821747,0.9561201930046082,0.989854633808136,0.9561201930046082,True
qwen2.5-7b,generated,t_post_inst,1,0.037,system_vs_user,system_register_vs_user_register,0.27909278869628906,0.9561201930046082,0.963592529296875,0.9561201930046082,True
qwen2.5-7b,generated,t_post_inst,1,0.037,system_vs_user,tool_register_vs_user_register,0.07098464667797089,0.9561201930046082,0.99065762758255,0.9561201930046082,True
qwen2.5-7b,generated,t_post_inst,1,0.037,assistant_vs_user,system_register_vs_tool_register,0.07087137550115585,0.8303278684616089,0.989854633808136,0.8303278684616089,True
qwen2.5-7b,generated,t_post_inst,1,0.037,assistant_vs_user,system_register_vs_user_register,0.024241235107183456,0.8303278684616089,0.963592529296875,0.8303278684616089,True
qwen2.5-7b,generated,t_post_inst,1,0.037,assistant_vs_user,tool_register_vs_user_register,0.051824361085891724,0.8303278684616089,0.99065762758255,0.8303278684616089,True
qwen2.5-7b,generated,t_post_inst,2,0.0741,tool_vs_user,system_register_vs_tool_register,0.23307918012142181,0.959071159362793,0.9889901876449585,0.959071159362793,True
qwen2.5-7b,generated,t_post_inst,2,0.0741,tool_vs_user,system_register_vs_user_register,0.05303559452295303,0.959071159362793,0.9856120944023132,0.959071159362793,True
qwen2.5-7b,generated,t_post_inst,2,0.0741,tool_vs_user,tool_register_vs_user_register,0.2189812958240509,0.959071159362793,0.9927757382392883,0.959071159362793,True
qwen2.5-7b,generated,t_post_inst,2,0.0741,system_vs_user,system_register_vs_tool_register,0.11743699014186859,0.9578877687454224,0.9889901876449585,0.9578877687454224,True
qwen2.5-7b,generated,t_post_inst,2,0.0741,system_vs_user,system_register_vs_user_register,0.26525557041168213,0.9578877687454224,0.9856120944023132,0.9578877687454224,True
qwen2.5-7b,generated,t_post_inst,2,0.0741,system_vs_user,tool_register_vs_user_register,0.0996137410402298,0.9578877687454224,0.9927757382392883,0.9578877687454224,True
qwen2.5-7b,generated,t_post_inst,2,0.0741,assistant_vs_user,system_register_vs_tool_register,0.06053207814693451,0.8170925974845886,0.9889901876449585,0.8170925974845886,True
qwen2.5-7b,generated,t_post_inst,2,0.0741,assistant_vs_user,system_register_vs_user_register,0.0002814400941133499,0.8170925974845886,0.9856120944023132,0.8170925974845886,True
qwen2.5-7b,generated,t_post_inst,2,0.0741,assistant_vs_user,tool_register_vs_user_register,0.04716914892196655,0.8170925974845886,0.9927757382392883,0.8170925974845886,True
qwen2.5-7b,generated,t_post_inst,3,0.1111,tool_vs_user,system_register_vs_tool_register,0.2812807559967041,0.9515469670295715,0.9873105883598328,0.9515469670295715,True
qwen2.5-7b,generated,t_post_inst,3,0.1111,tool_vs_user,system_register_vs_user_register,0.11257579922676086,0.9515469670295715,0.9824143648147583,0.9515469670295715,True
qwen2.5-7b,generated,t_post_inst,3,0.1111,tool_vs_user,tool_register_vs_user_register,0.3064504861831665,0.9515469670295715,0.9904409646987915,0.9515469670295715,True
qwen2.5-7b,generated,t_post_inst,3,0.1111,system_vs_user,system_register_vs_tool_register,0.23726390302181244,0.9745404124259949,0.9873105883598328,0.9745404124259949,True
qwen2.5-7b,generated,t_post_inst,3,0.1111,system_vs_user,system_register_vs_user_register,0.3655482530593872,0.9745404124259949,0.9824143648147583,0.9745404124259949,True
qwen2.5-7b,generated,t_post_inst,3,0.1111,system_vs_user,tool_register_vs_user_register,0.07472153007984161,0.9745404124259949,0.9904409646987915,0.9745404124259949,True
qwen2.5-7b,generated,t_post_inst,3,0.1111,assistant_vs_user,system_register_vs_tool_register,0.23559585213661194,0.866848349571228,0.9873105883598328,0.866848349571228,True
qwen2.5-7b,generated,t_post_inst,3,0.1111,assistant_vs_user,system_register_vs_user_register,0.11261698603630066,0.866848349571228,0.9824143648147583,0.866848349571228,True
qwen2.5-7b,generated,t_post_inst,3,0.1111,assistant_vs_user,tool_register_vs_user_register,0.10696156322956085,0.866848349571228,0.9904409646987915,0.866848349571228,True
qwen2.5-7b,generated,t_post_inst,4,0.1481,tool_vs_user,system_register_vs_tool_register,0.353861540555954,0.9465844035148621,0.9765051007270813,0.9465844035148621,True
qwen2.5-7b,generated,t_post_inst,4,0.1481,tool_vs_user,system_register_vs_user_register,0.019320592284202576,0.9465844035148621,0.9698890447616577,0.9465844035148621,True
qwen2.5-7b,generated,t_post_inst,4,0.1481,tool_vs_user,tool_register_vs_user_register,0.30610957741737366,0.9465844035148621,0.983336329460144,0.9465844035148621,True
qwen2.5-7b,generated,t_post_inst,4,0.1481,system_vs_user,system_register_vs_tool_register,0.1447724997997284,0.9777448773384094,0.9765051007270813,0.9765051007270813,True
qwen2.5-7b,generated,t_post_inst,4,0.1481,system_vs_user,system_register_vs_user_register,0.3540717363357544,0.9777448773384094,0.9698890447616577,0.9698890447616577,True
qwen2.5-7b,generated,t_post_inst,4,0.1481,system_vs_user,tool_register_vs_user_register,0.13237133622169495,0.9777448773384094,0.983336329460144,0.9777448773384094,True
qwen2.5-7b,generated,t_post_inst,4,0.1481,assistant_vs_user,system_register_vs_tool_register,0.05152008682489395,0.9655124545097351,0.9765051007270813,0.9655124545097351,True
qwen2.5-7b,generated,t_post_inst,4,0.1481,assistant_vs_user,system_register_vs_user_register,0.0027866410091519356,0.9655124545097351,0.9698890447616577,0.9655124545097351,True
qwen2.5-7b,generated,t_post_inst,4,0.1481,assistant_vs_user,tool_register_vs_user_register,0.04454893618822098,0.9655124545097351,0.983336329460144,0.9655124545097351,True
qwen2.5-7b,generated,t_post_inst,5,0.1852,tool_vs_user,system_register_vs_tool_register,0.37347355484962463,0.9510728716850281,0.9723868370056152,0.9510728716850281,True
qwen2.5-7b,generated,t_post_inst,5,0.1852,tool_vs_user,system_register_vs_user_register,0.049116987735033035,0.9510728716850281,0.9641846418380737,0.9510728716850281,True
qwen2.5-7b,generated,t_post_inst,5,0.1852,tool_vs_user,tool_register_vs_user_register,0.33278754353523254,0.9510728716850281,0.9825650453567505,0.9510728716850281,True
qwen2.5-7b,generated,t_post_inst,5,0.1852,system_vs_user,system_register_vs_tool_register,0.15419597923755646,0.98235023021698,0.9723868370056152,0.9723868370056152,True
qwen2.5-7b,generated,t_post_inst,5,0.1852,system_vs_user,system_register_vs_user_register,0.2333149015903473,0.98235023021698,0.9641846418380737,0.9641846418380737,True
qwen2.5-7b,generated,t_post_inst,5,0.1852,system_vs_user,tool_register_vs_user_register,0.039527639746665955,0.98235023021698,0.9825650453567505,0.98235023021698,True
qwen2.5-7b,generated,t_post_inst,5,0.1852,assistant_vs_user,system_register_vs_tool_register,0.008259590715169907,0.9603499174118042,0.9723868370056152,0.9603499174118042,True
qwen2.5-7b,generated,t_post_inst,5,0.1852,assistant_vs_user,system_register_vs_user_register,0.04229719191789627,0.9603499174118042,0.9641846418380737,0.9603499174118042,True
qwen2.5-7b,generated,t_post_inst,5,0.1852,assistant_vs_user,tool_register_vs_user_register,0.03611152246594429,0.9603499174118042,0.9825650453567505,0.9603499174118042,True
qwen2.5-7b,generated,t_post_inst,6,0.2222,tool_vs_user,system_register_vs_tool_register,0.43316566944122314,0.9543957710266113,0.9712592363357544,0.9543957710266113,True
qwen2.5-7b,generated,t_post_inst,6,0.2222,tool_vs_user,system_register_vs_user_register,0.03036004677414894,0.9543957710266113,0.9601993560791016,0.9543957710266113,True
qwen2.5-7b,generated,t_post_inst,6,0.2222,tool_vs_user,tool_register_vs_user_register,0.3900931477546692,0.9543957710266113,0.9800223112106323,0.9543957710266113,True
qwen2.5-7b,generated,t_post_inst,6,0.2222,system_vs_user,system_register_vs_tool_register,0.15886245667934418,0.9833942651748657,0.9712592363357544,0.9712592363357544,True
qwen2.5-7b,generated,t_post_inst,6,0.2222,system_vs_user,system_register_vs_user_register,0.240070179104805,0.9833942651748657,0.9601993560791016,0.9601993560791016,True
qwen2.5-7b,generated,t_post_inst,6,0.2222,system_vs_user,tool_register_vs_user_register,0.03706483915448189,0.9833942651748657,0.9800223112106323,0.9800223112106323,True
qwen2.5-7b,generated,t_post_inst,6,0.2222,assistant_vs_user,system_register_vs_tool_register,0.03800474852323532,0.9613605737686157,0.9712592363357544,0.9613605737686157,True
qwen2.5-7b,generated,t_post_inst,6,0.2222,assistant_vs_user,system_register_vs_user_register,0.019126106053590775,0.9613605737686157,0.9601993560791016,0.9601993560791016,True
qwen2.5-7b,generated,t_post_inst,6,0.2222,assistant_vs_user,tool_register_vs_user_register,0.04603033512830734,0.9613605737686157,0.9800223112106323,0.9613605737686157,True
qwen2.5-7b,generated,t_post_inst,7,0.2593,tool_vs_user,system_register_vs_tool_register,0.4068380296230316,0.9506758451461792,0.9734269976615906,0.9506758451461792,True
qwen2.5-7b,generated,t_post_inst,7,0.2593,tool_vs_user,system_register_vs_user_register,0.02667110040783882,0.9506758451461792,0.9638136029243469,0.9506758451461792,True
qwen2.5-7b,generated,t_post_inst,7,0.2593,tool_vs_user,tool_register_vs_user_register,0.3798683285713196,0.9506758451461792,0.9800930023193359,0.9506758451461792,True
qwen2.5-7b,generated,t_post_inst,7,0.2593,system_vs_user,system_register_vs_tool_register,0.16766130924224854,0.9804359674453735,0.9734269976615906,0.9734269976615906,True
qwen2.5-7b,generated,t_post_inst,7,0.2593,system_vs_user,system_register_vs_user_register,0.2279389500617981,0.9804359674453735,0.9638136029243469,0.9638136029243469,True
qwen2.5-7b,generated,t_post_inst,7,0.2593,system_vs_user,tool_register_vs_user_register,0.02536371722817421,0.9804359674453735,0.9800930023193359,0.9800930023193359,True
qwen2.5-7b,generated,t_post_inst,7,0.2593,assistant_vs_user,system_register_vs_tool_register,0.042585588991642,0.9467215538024902,0.9734269976615906,0.9467215538024902,True
qwen2.5-7b,generated,t_post_inst,7,0.2593,assistant_vs_user,system_register_vs_user_register,0.021158402785658836,0.9467215538024902,0.9638136029243469,0.9467215538024902,True
qwen2.5-7b,generated,t_post_inst,7,0.2593,assistant_vs_user,tool_register_vs_user_register,0.021527964621782303,0.9467215538024902,0.9800930023193359,0.9467215538024902,True
qwen2.5-7b,generated,t_post_inst,8,0.2963,tool_vs_user,system_register_vs_tool_register,0.418102502822876,0.9566115140914917,0.9692889451980591,0.9566115140914917,True
qwen2.5-7b,generated,t_post_inst,8,0.2963,tool_vs_user,system_register_vs_user_register,0.04086068272590637,0.9566115140914917,0.9573884010314941,0.9566115140914917,True
qwen2.5-7b,generated,t_post_inst,8,0.2963,tool_vs_user,tool_register_vs_user_register,0.3457820415496826,0.9566115140914917,0.9773977994918823,0.9566115140914917,True
qwen2.5-7b,generated,t_post_inst,8,0.2963,system_vs_user,system_register_vs_tool_register,0.08284187316894531,0.9757970571517944,0.9692889451980591,0.9692889451980591,True
qwen2.5-7b,generated,t_post_inst,8,0.2963,system_vs_user,system_register_vs_user_register,0.14365705847740173,0.9757970571517944,0.9573884010314941,0.9573884010314941,True
qwen2.5-7b,generated,t_post_inst,8,0.2963,system_vs_user,tool_register_vs_user_register,0.0368962399661541,0.9757970571517944,0.9773977994918823,0.9757970571517944,True
qwen2.5-7b,generated,t_post_inst,8,0.2963,assistant_vs_user,system_register_vs_tool_register,0.039398498833179474,0.9396913647651672,0.9692889451980591,0.9396913647651672,True
qwen2.5-7b,generated,t_post_inst,8,0.2963,assistant_vs_user,system_register_vs_user_register,0.03472154587507248,0.9396913647651672,0.9573884010314941,0.9396913647651672,True
qwen2.5-7b,generated,t_post_inst,8,0.2963,assistant_vs_user,tool_register_vs_user_register,0.008579036220908165,0.9396913647651672,0.9773977994918823,0.9396913647651672,True
