concept_a,concept_b,layer,relative_depth,cosine,abs_cosine,null_p97_5,split_half_floor,beyond_null,position_a,position_b,same_position
R_control,R_harm,3,0.1111,0.02197963371872902,0.02197963371872902,0.03177424147725105,0.7718900442123413,False,t_post_inst,t_inst,False
R_control,R_harm,4,0.1481,-0.06695352494716644,0.06695352494716644,0.03177424147725105,0.744530975818634,True,t_post_inst,t_inst,False
R_control,R_harm,5,0.1852,-0.04675273224711418,0.04675273224711418,0.03177424147725105,0.7889321446418762,True,t_post_inst,t_inst,False
R_control,R_harm,6,0.2222,-0.06078745052218437,0.06078745052218437,0.03177424147725105,0.7830798625946045,True,t_post_inst,t_inst,False
R_control,R_harm,7,0.2593,-0.04207432642579079,0.04207432642579079,0.03177424147725105,0.8006145358085632,True,t_post_inst,t_inst,False
R_control,R_harm,8,0.2963,-0.03340674564242363,0.03340674564242363,0.03177424147725105,0.7835728526115417,True,t_post_inst,t_inst,False
R_control,R_harm,9,0.3333,-0.012765887193381786,0.012765887193381786,0.03177424147725105,0.733785092830658,False,t_post_inst,t_inst,False
R_control,R_harm,10,0.3704,-0.011119084432721138,0.011119084432721138,0.03177424147725105,0.7148844599723816,False,t_post_inst,t_inst,False
R_control,R_harm,11,0.4074,-0.041247107088565826,0.041247107088565826,0.03177424147725105,0.7332113981246948,True,t_post_inst,t_inst,False
R_control,R_harm,12,0.4444,0.01005180086940527,0.01005180086940527,0.03177424147725105,0.7586361169815063,False,t_post_inst,t_inst,False
R_control,R_harm,13,0.4815,0.10279855132102966,0.10279855132102966,0.03177424147725105,0.8520153760910034,True,t_post_inst,t_inst,False
R_control,R_harm,14,0.5185,0.1514589488506317,0.1514589488506317,0.03177424147725105,0.9103854298591614,True,t_post_inst,t_inst,False
R_control,R_harm,15,0.5556,0.19364935159683228,0.19364935159683228,0.03177424147725105,0.9330968856811525,True,t_post_inst,t_inst,False
R_control,R_harm,16,0.5926,0.21667447686195374,0.21667447686195374,0.03177424147725105,0.9486418962478638,True,t_post_inst,t_inst,False
R_control,R_harm,17,0.6296,0.20365561544895172,0.20365561544895172,0.03177424147725105,0.9633119702339172,True,t_post_inst,t_inst,False
R_control,R_harm,18,0.6667,0.18161781132221222,0.18161781132221222,0.03177424147725105,0.9748777151107788,True,t_post_inst,t_inst,False
R_control,R_harm,19,0.7037,0.15634536743164062,0.15634536743164062,0.03177424147725105,0.9769220352172852,True,t_post_inst,t_inst,False
R_control,R_harm,20,0.7407,0.11545585095882416,0.11545585095882416,0.03177424147725105,0.9826434850692748,True,t_post_inst,t_inst,False
R_control,R_harm,21,0.7778,0.09901580214500427,0.09901580214500427,0.03177424147725105,0.9817975163459778,True,t_post_inst,t_inst,False
R_control,R_harm,22,0.8148,0.1534283459186554,0.1534283459186554,0.03177424147725105,0.979856014251709,True,t_post_inst,t_inst,False
R_control,R_harm,23,0.8519,0.14474070072174072,0.14474070072174072,0.03177424147725105,0.9820910692214966,True,t_post_inst,t_inst,False
R_control,R_harm,24,0.8889,0.15855413675308228,0.15855413675308228,0.03177424147725105,0.9812159538269044,True,t_post_inst,t_inst,False
R_control,R_harm,25,0.9259,0.13430450856685638,0.13430450856685638,0.03177424147725105,0.9796737432479858,True,t_post_inst,t_inst,False
R_control,R_harm,26,0.963,0.131047785282135,0.131047785282135,0.03177424147725105,0.9765125513076782,True,t_post_inst,t_inst,False
R_control,R_harm,27,1.0,0.18803352117538452,0.18803352117538452,0.03177424147725105,0.9729852676391602,True,t_post_inst,t_inst,False
R_control,R_harm_at_post,0,0.0,-0.11319777369499207,0.11319777369499207,0.03177424147725105,0.8220481872558594,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,1,0.037,-0.1264762580394745,0.1264762580394745,0.03177424147725105,0.7897539734840393,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,2,0.0741,-0.0172046460211277,0.0172046460211277,0.03177424147725105,0.7727996706962585,False,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,3,0.1111,0.018952105194330215,0.018952105194330215,0.03177424147725105,0.7718900442123413,False,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,4,0.1481,0.07301336526870728,0.07301336526870728,0.03177424147725105,0.744530975818634,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,5,0.1852,0.10546795278787613,0.10546795278787613,0.03177424147725105,0.7889321446418762,True,t_post_inst,t_post_inst,True
R_control,R_harm_at_post,6,0.2222,0.10606851428747177,0.10606851428747177,0.03177424147725105,0.7830798625946045,True,t_post_inst,t_post_inst,True
